state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,,,सुण्डी,,,,I x<+ok@01@01&lq.Mh,,gp_head,mukhiya,Woman,NONE,1,जनकराज देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA MUKHIYA.pdf,1,GARHWA MUKHIYA.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,,देवियाना,,,,XIV /kuckn@04@9 & nsfo;kuk,,gp_head,mukhiya,SC Woman,SC,1,रिना बाउरी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,12,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,,बैजना,,,,XIV /kuckn@04@10 & cStuk,,gp_head,mukhiya,SC Woman,SC,1,पुनम दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,12,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,,खुशरी,,,,XIV /kuckn@04@11 & [kq'kjh,,gp_head,mukhiya,BC Woman,BC,1,ज्योति कुमारी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,12,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,,उपचुड़िया,,,,XIV /kuckn@04@12 & mipqfM+;k,,gp_head,mukhiya,Woman,NONE,1,नमिता मिश्र,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,12,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,भागाबांध,,,,XIV /kuckn@04@13 & Hkkxkcka/k,,gp_head,mukhiya,Woman,NONE,1,पुर्णिमा सहानी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,पलारपुर,,,,XIV /kuckn@04@14 & iykjiqj,,gp_head,mukhiya,Other than Woman,NONE,0,,1,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,पाण्डªा पुरब,,,,XIV /kuckn@04@15 & ik.Mªk iqjc,,gp_head,mukhiya,Woman,NONE,1,सुमा तिवारी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,पाण्डªा पशिचम,,,,XIV /kuckn@04@16 &ik.Mªk if'pe,,gp_head,mukhiya,Other than Woman,NONE,0,रबीन्द्र नाथ धीवर,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,भमाल,,,,XIV /kuckn@04@17 & Hkeky,,gp_head,mukhiya,Other than Woman,NONE,0,विजय कुमार,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,पिठाकियारी,,,,XIV /kuckn@04@18 & fiBkfd;kjh,,gp_head,mukhiya,SC Other than Woman,SC,0,धनंजय बाऊरी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,निरसा उ0,,,,XIV /kuckn@04@19 & fujlk m0,,gp_head,mukhiya,Woman,NONE,1,उषा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,निरसा म0,,,,XIV /kuckn@04@20 & fujlk e0,,gp_head,mukhiya,Other than Woman,NONE,0,सज्जाद अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,निरसा द0,,,,XIV /kuckn@04@21& fujlk n0,,gp_head,mukhiya,Other than Woman,NONE,0,मजनू बाउरी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,शयामपुर,,,,XIV /kuckn@04@22 & ';keiqj,,gp_head,mukhiya,Woman,NONE,1,:पाली चौधरी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,शासनबेड़िया,,,,XIV /kuckn@04@23 & 'kklucsfM+;k,,gp_head,mukhiya,Woman,NONE,1,कविता माजी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,विरसिंहपुर,,,,XIV /kuckn@04@24 & fojflagiqj,,gp_head,mukhiya,SC Woman,SC,1,पुषपा कुमारी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,माड़मा,,,,XIV /kuckn@04@25 & ekM+ek,,gp_head,mukhiya,Other than Woman,NONE,0,संजय महतो,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,मदनपुर,,,,XIV /kuckn@04@26 & enuiqj,,gp_head,mukhiya,Woman,NONE,1,नसीमा बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,मदनडीह,,,,XIV /kuckn@04@27 & enuMhg,,gp_head,mukhiya,ST Other than Woman,ST,0,,1,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,तिलैया,,,,XIV /kuckn @05 @1 & fryS;k,,gp_head,mukhiya,Woman,NONE,1,सुमित्रा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,मरिचों,,,,XIV /kuckn @05 @ 2 & efjpksa,,gp_head,mukhiya,ST Other than Woman,ST,0,नरायण मुर्मू,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,बिराजपुर,,,,XIV /kuckn @05 @ 3 & fcjktiqj,,gp_head,mukhiya,SC Woman,SC,1,मालती दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,आसनबनी,,,1,XIV /kuckn @05@4 &vklucuh&1,,gp_head,mukhiya,Woman,NONE,1,ममता दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,कुलबेड़ा,,,,XIV /kuckn @05 @ 5 & dqycsM+k,,gp_head,mukhiya,Woman,NONE,1,मधु सिंह,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,खरनी,,,,XIV /kuckn @05 @ 6 & [kjuh,,gp_head,mukhiya,SC Other than Woman,SC,0,मनोज कुमार हाड़ी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,उदयपुर,,,,XIV /kuckn @05 @ 7 & mn;iqj,,gp_head,mukhiya,Other than Woman,NONE,0,निर्मला दवे ी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,बड़ापिछड़ी,,,,XIV /kuckn @05 @ 8 & cM+kfiNM+h,,gp_head,mukhiya,SC Woman,SC,1,यशोदा दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,दामकड़ा बरवा,,,,XIV /kuckn @05 @ 9 & nkedM+k cjok,,gp_head,mukhiya,BC Woman,BC,1,कलपना दवे ी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,जयनगर,,,,XIV /kuckn @05 @ 10 & t;uxj,,gp_head,mukhiya,SC Other than Woman,SC,0,साधु हाजरा,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,पण्डुकी,,,,XIV /kuckn @05 @ 11 & i.Mqdh,,gp_head,mukhiya,Woman,NONE,1,प्रभा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,नगरकियारी,,,,XIV /kuckn @05 @ 12 & uxjfd;kjh,,gp_head,mukhiya,Other than Woman,NONE,0,शयामल कुमार चक्रवर्ती,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,जमडीहा,,,,XIV /kuckn @05 @ 13 & teMhgk,,gp_head,mukhiya,BC Woman,BC,1,कुन्ती कुमारी राय,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,कंचनपुर,,,,XIV /kuckn @05 @ 14 & dapuiqj,,gp_head,mukhiya,ST Woman,ST,1,सोना दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,भितिया,,,,XIV /kuckn @05 @ 15 & fHkfr;k,,gp_head,mukhiya,Other than Woman,NONE,0,सलमा बीबी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,जियलगढा़,,,,XIV /kuckn @05 @ 16 & ft;yx<k+,,gp_head,mukhiya,BC Other than Woman,BC,0,सुभाष चन्द्र गिरि,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,अमरपुर,,,,XIV /kuckn @05 @ 17 & vejiqj,,gp_head,mukhiya,Woman,NONE,1,सीमा प्रवीन,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,गोविन्दपुर प0,,,,XIV /kuckn @05 @ 18 & xksfoUniqj i0,,gp_head,mukhiya,Other than Woman,NONE,0,बलराम गौराई,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,आसनबनी,,,02,XIV /kuckn @05 @ 19 & vklucuh&02,,gp_head,mukhiya,BC Woman,BC,1,खै:न निशा,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,महुबनी,,,1,XIV /kuckn @05 @ 20 & egqcuh&1,,gp_head,mukhiya,BC Other than Woman,BC,0,शशी गोप,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,बरियों,,,,XIV /kuckn @05 @ 21 & cfj;ksa,,gp_head,mukhiya,ST Woman,ST,1,धनी दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,गोविन्दपुर पूर्वी,,,,XIV /kuckn @05 @ 22 & xksfoUniqj iwohZ,,gp_head,mukhiya,Other than Woman,NONE,0,निर्लेन्दु मुखर्जी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,बडानवाटा¡ड़,,,,XIV /kuckn @05 @ 23 & cMkuokVk¡M+,,gp_head,mukhiya,Other than Woman,NONE,0,मो0 इसहाक अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,,गोडतोपा,,,,XIV /kuckn @05 @ 24 & xksMrksik,,gp_head,mukhiya,Woman,NONE,1,शै:ण बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,13,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,बागसुमा,,,,XIV /kuckn @05 @ 25 & ckxlqek,,gp_head,mukhiya,Woman,NONE,1,बेगं ु दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,करमाटाँड,,,,XIV /kuckn @05 @ 26 & djekVkWM,,gp_head,mukhiya,Woman,NONE,1,परिजन बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,रतनपुर,,,,XIV /kuckn @05 @ 27 & jruiqj,,gp_head,mukhiya,Other than Woman,NONE,0,मिहीर कुमार मंडल,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,पथुरिया,,,,XIV /kuckn @05 @ 28 & iFkqfj;k,,gp_head,mukhiya,BC Other than Woman,BC,0,मोबिन अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,मटियाला,,,,XIV /kuckn @05 @ 29 & efV;kyk,,gp_head,mukhiya,BC Other than Woman,BC,0,मो0 मोजाहिद अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,जगलपुर,,,,XIV /kuckn @05 @ 30 & txyiqj,,gp_head,mukhiya,BC Other than Woman,BC,0,मजं र आलम,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,देवली,,,,XIV /kuckn @05 @ 31 & nsoyh,,gp_head,mukhiya,Woman,NONE,1,माला रजवार,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,महुबनी,,,2,XIV /kuckn @05 @ 32 & egqcuh&2,,gp_head,mukhiya,Other than Woman,NONE,0,लाल मोहन महतो,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,मोरंगा,,,,XIV /kuckn @05 @ 33 & eksjaxk,,gp_head,mukhiya,BC Woman,BC,1,पार्वती दवे ी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,मुर्गाबनी,,,,XIV /kuckn @05 @ 34 & eqxkZcuh,,gp_head,mukhiya,Woman,NONE,1,रैफुन बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,तिलाबनी,,,,XIV /kuckn @05 @ 35 & frykcuh,,gp_head,mukhiya,ST Woman,ST,1,मालोती टुडु,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,सहराज,,,,XIV /kuckn @05 @ 36 & lgjkt,,gp_head,mukhiya,Other than Woman,NONE,0,जाकिर अंसारी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,कालाडाबर,,,,XIV /kuckn @05 @ 37 & dkykMkcj,,gp_head,mukhiya,ST Other than Woman,ST,0,नपे ाल चन्द्र माझी,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,बरवापूर्व,,,,XIV /kuckn @05 @ 38 & cjokiwoZ,,gp_head,mukhiya,Other than Woman,NONE,0,बबलु कुमार मंडल,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,परासी,,,,XIV /kuckn @05 @ 39 & ijklh,,gp_head,mukhiya,BC Woman,BC,1,जमीला बीबी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,रघनु ाथपुर,,,,XIV /kuckn@06@01&j?kuq kFkiqj,,gp_head,mukhiya,Woman,NONE,1,उषा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,फाटामहलु,,,,XIV /kuckn@06@02&QkVkegyq,,gp_head,mukhiya,Other than Woman,NONE,0,पुतुलरानी दवे ी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,06,03-धावाचिता,,,,XIV /kuckn@06@03&/kkokfprk,,gp_head,mukhiya,ST Woman,ST,1,मजं ु दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,महशे ापुर,,,1,XIV /kuckn@06@04&eg's kiqj&1,,gp_head,mukhiya,BC Woman,BC,1,मजं ु दवे ी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,दलुडीह,,,,XIV /kuckn@06@05&nyqMhg,,gp_head,mukhiya,ST Woman,ST,1,सबिता दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,राजगंज,,,,XIV /kuckn@06@06&jktxat,,gp_head,mukhiya,BC Other than Woman,BC,0,रविन्द्र चन्द्र दे,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,बागदाहा,,,,XIV /kuckn@06@07&ckxnkgk,,gp_head,mukhiya,BC Woman,BC,1,समरी दवे ी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,गोविन्दाडीह,,,,XIV /kuckn@06@08&xksfoUnkMhg,,gp_head,mukhiya,BC Woman,BC,1,आशिया खातुन,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,बाघमारा,,रंगुनी,,,,XIV /kuckn@06@09&jaxquh,,gp_head,mukhiya,BC Other than Woman,BC,0,ब्रम्हदवे यादव,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,14,DHANBAD ZP PSS MUKHIYA GPS.pdf
