state,year,district,block,block_no,gram_panchayat,gp_no,ward_no,seat_no,seat_id_raw,seat_from_image,tier,tier_local,reservation,caste_reservation,woman_reserved,winner,vacant,reservation_raw,script,source_path,source_page,source_pdf
Jharkhand,2015,Garhwa,खरौंधी,01,,,,01,I x<+ok@01@[kjkSa/kh& ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,ज्ञानमति देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/1. GARHWA MUKHIYA PSS/GARHWA PSS.pdf,1,GARHWA PSS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,9,XIV /kuckn@02@Vq.Mh & ¼9½,,block_member,panchayat_samiti,Other than Woman,NONE,0,काम”े वर साव,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,10,XIV /kuckn@02@Vq.Mh & ¼10½,,block_member,panchayat_samiti,Woman,NONE,1,बसन्ती दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,11,XIV /kuckn@02@Vq.Mh & ¼11½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,लपसा किस्कु,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,12,XIV /kuckn@02@Vq.Mh & ¼12½,,block_member,panchayat_samiti,Woman,NONE,1,राखी दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,13,XIV /kuckn@02@Vq.Mh & ¼13½,,block_member,panchayat_samiti,ST Woman,ST,1,सुरजमुनी दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,14,XIV /kuckn@02@Vq.Mh & ¼14½,,block_member,panchayat_samiti,Woman,NONE,1,रजिया बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,15,XIV /kuckn@02@Vq.Mh & ¼15½,,block_member,panchayat_samiti,Woman,NONE,1,भानु दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,16,XIV /kuckn@02@Vq.Mh & ¼16½,,block_member,panchayat_samiti,ST Woman,ST,1,बबीता दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,17,XIV /kuckn@02@Vq.Mh & ¼17½,,block_member,panchayat_samiti,ST Woman,ST,1,कमला मुर्मू,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,18,XIV /kuckn@02@Vq.Mh & ¼18½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,चांदमनी दवे ी,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,19,XIV /kuckn@02@Vq.Mh & ¼19½,,block_member,panchayat_samiti,ST Woman,ST,1,बबीता दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,टुण्डी,02,,,,20,XIV /kuckn@02@Vq.Mh & ¼20½,,block_member,panchayat_samiti,Woman,NONE,1,आयसा खातनू,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,01,XIV /kuckn@03@iwohZ Vq.Mh ¼01½,,block_member,panchayat_samiti,Woman,NONE,1,पुर्णिमा मैरानी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,02,XIV /kuckn@03@iwohZ Vq.Mh ¼02½,,block_member,panchayat_samiti,Other than Woman,NONE,0,विदे”ा दा¡,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,03,XIV /kuckn@03@iwohZ Vq.Mh ¼03½,,block_member,panchayat_samiti,ST Woman,ST,1,सावित्री सोरेन,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,04,XIV /kuckn@03@iwohZ Vq.Mh ¼04½,,block_member,panchayat_samiti,ST Woman,ST,1,दुलाली हेम्बम्र,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,05,XIV /kuckn@03@iwohZ Vq.Mh ¼05½,,block_member,panchayat_samiti,Woman,NONE,1,सखी वाला देवी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,06,XIV /kuckn@03@iwohZ Vq.Mh ¼06½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,प्रदीप बास्की,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,07,XIV /kuckn@03@iwohZ Vq.Mh ¼07½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,विमल मराण्डी,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,08,XIV /kuckn@03@iwohZ Vq.Mh ¼08½,,block_member,panchayat_samiti,Woman,NONE,1,पोबिया दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,09,XIV /kuckn@03@iwohZ Vq.Mh ¼09½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,गोपाल चन्द्र रजक,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,10,XIV /kuckn@03@iwohZ Vq.Mh ¼10½,,block_member,panchayat_samiti,Other than Woman,NONE,0,दिने”ा रजक,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,पूर्वी टुण्डी,03,,,,11,XIV /kuckn@03@iwohZ Vq.Mh ¼11½,,block_member,panchayat_samiti,Other than Woman,NONE,0,चण्डी प्रसाद,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,1,XIV /kuckn@04@ fujlk & ¼1½,,block_member,panchayat_samiti,ST Woman,ST,1,आमाबली मोहली,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,2,XIV /kuckn@04@ fujlk & ¼2½,,block_member,panchayat_samiti,ST Woman,ST,1,बाहामुनी हेम्ब्रम,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,3,XIV /kuckn@04@ fujlk & ¼3½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,अबु अयुब अंसारी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,4,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,4,XIV /kuckn@04@ fujlk & ¼4½,,block_member,panchayat_samiti,BC Woman,BC,1,ममता वाला कुलुनी,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,5,XIV /kuckn@04@ fujlk & ¼5½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,अमृत बाउरी,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,6,XIV /kuckn@04@ fujlk & ¼6½,,block_member,panchayat_samiti,ST Woman,ST,1,पूनम सोरेन,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,7,XIV /kuckn@04@ fujlk & ¼7½,,block_member,panchayat_samiti,Woman,NONE,1,रोजी बीबी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,8,XIV /kuckn@04@ fujlk & ¼8½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,नारायण किस्कू,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,9,XIV /kuckn@04@ fujlk & ¼9½,,block_member,panchayat_samiti,Other than Woman,NONE,0,बासुदवे बाउरी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,10,XIV /kuckn@04@ fujlk &¼10½,,block_member,panchayat_samiti,SC Woman,SC,1,रीना बाउरी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,11,XIV /kuckn@04@ fujlk & ¼11½,,block_member,panchayat_samiti,SC Woman,SC,1,सरीता दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,12,XIV /kuckn@04@ fujlk & ¼12½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,लखी गोराई,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,13,XIV /kuckn@04@ fujlk & ¼13½,,block_member,panchayat_samiti,Woman,NONE,1,अपर्णा गोराई,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,14,XIV /kuckn@04@ fujlk & ¼14½,,block_member,panchayat_samiti,BC Woman,BC,1,असंत मोदक,0,vU; fiNM+k oxZ | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,15,XIV /kuckn@04@ fujlk & ¼15½,,block_member,panchayat_samiti,Other than Woman,NONE,0,टिकं ु कुमार राय,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,16,XIV /kuckn@04@ fujlk & ¼16½,,block_member,panchayat_samiti,Other than Woman,NONE,0,किसन सिंह,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,17,XIV /kuckn@04@ fujlk & ¼17½,,block_member,panchayat_samiti,Woman,NONE,1,,1,vukjf{kr | efgyk,krutidev,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,18,XIV /kuckn@04@ fujlk & ¼18½,,block_member,panchayat_samiti,Woman,NONE,1,उमा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,19,XIV /kuckn@04@ fujlk & ¼19½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,गुलाब रविदास,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,20,XIV /kuckn@04@ fujlk & ¼20½,,block_member,panchayat_samiti,Woman,NONE,1,कविता दा¡,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,21,XIV /kuckn@04@ fujlk & ¼21½,,block_member,panchayat_samiti,Woman,NONE,1,आशा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,22,XIV /kuckn@04@ fujlk & ¼22½,,block_member,panchayat_samiti,Other than Woman,NONE,0,दवे ानन्द पासवान,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,23,XIV /kuckn@04@ fujlk & ¼23½,,block_member,panchayat_samiti,Woman,NONE,1,नमीता तन्तुवाय,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,24,XIV /kuckn@04@ fujlk & ¼24½,,block_member,panchayat_samiti,Other than Woman,NONE,0,बंशलोचन जायसवाल,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,25,XIV /kuckn@04@ fujlk & ¼25½,,block_member,panchayat_samiti,SC Woman,SC,1,चन्दना बाउरी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,26,XIV /kuckn@04@ fujlk & ¼26½,,block_member,panchayat_samiti,Woman,NONE,1,रीता मडं ल,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,27,XIV /kuckn@04@ fujlk & ¼27½,,block_member,panchayat_samiti,Other than Woman,NONE,0,शेख हफीजूर रहमान,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,28,XIV /kuckn@04@ fujlk & ¼28½,,block_member,panchayat_samiti,Other than Woman,NONE,0,कल्याण पटटनायक,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,निरसा,04,,,,29,XIV /kuckn@04@ fujlk & ¼29½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,लखन मोदी,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,01,XIV /kuckn @05 @xksfoUniqj&¼01½,,block_member,panchayat_samiti,ST Woman,ST,1,श्री दवे ी,0,vuqlwfpr tutkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,02,XIV /kuckn @05 @xksfoUniqj&¼02½,,block_member,panchayat_samiti,ST Other than Woman,ST,0,दवे ी लाल हेम्ब्रम,0,vuqlwfpr tutkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,03,XIV /kuckn @05 @xksfoUniqj&¼03½,,block_member,panchayat_samiti,SC Woman,SC,1,कौ”ाल्या दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,04,XIV /kuckn @05 @xksfoUniqj&¼04½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,संजीव दास,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,05,XIV /kuckn @05 @xksfoUniqj&¼05½,,block_member,panchayat_samiti,SC Other than Woman,SC,0,अबोध रजवार,0,vuqlwfpr tkfr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,06,XIV /kuckn @05 @xksfoUniqj&¼06½,,block_member,panchayat_samiti,Woman,NONE,1,पिंकी दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,07,XIV /kuckn @05 @xksfoUniqj&¼07½,,block_member,panchayat_samiti,Woman,NONE,1,वीणा दवे ी,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,08,XIV /kuckn @05 @xksfoUniqj&¼08½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,र[े ाा दवे ी,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,09,XIV /kuckn @05 @xksfoUniqj&¼09½,,block_member,panchayat_samiti,Other than Woman,NONE,0,ललन प्रसाद पाण्डेय,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,10,XIV /kuckn @05 @xksfoUniqj&¼10½,,block_member,panchayat_samiti,Woman,NONE,1,झुना मडं ल,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,11,XIV /kuckn @05 @xksfoUniqj&¼11½,,block_member,panchayat_samiti,BC Other than Woman,BC,0,गणेश प्रसाद चौरसिया,0,vU; fiNM+k oxZ | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,12,XIV /kuckn @05 @xksfoUniqj&¼12½,,block_member,panchayat_samiti,SC Woman,SC,1,उमा दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,13,XIV /kuckn @05 @xksfoUniqj&¼13½,,block_member,panchayat_samiti,SC Woman,SC,1,पातु दवे ी,0,vuqlwfpr tkfr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,5,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,14,XIV /kuckn @05 @xksfoUniqj&¼14½,,block_member,panchayat_samiti,Woman,NONE,1,नु:न निसा,0,vukjf{kr | efgyk,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,6,DHANBAD ZP PSS MUKHIYA GPS.pdf
Jharkhand,2015,Dhanbad,गोविन्दपुर,05,,,,15,XIV /kuckn @05 @xksfoUniqj&¼15½,,block_member,panchayat_samiti,Other than Woman,NONE,0,दुलाल बाउरी,0,vukjf{kr | vU;,devanagari,data/jharkhand/2015/14. DHANBAD MUKHIYA PSS/DHANBAD ZP PSS MUKHIYA GPS.pdf,6,DHANBAD ZP PSS MUKHIYA GPS.pdf
