sl_no_2015,dist_name_2015,samiti_name_2015,gp_2015,reservation_2015,name_2015,sex_2015,category_2015,gp_new_2015,dist_name_new_2015,samiti_name_new_2015,key_2015,sl_no_2005,dist_name_2005,samiti_name_2005,gp_2005,reservation_2005,name_2005,sex_2005,category_2005,gp_new_2005,dist_name_new_2005,samiti_name_new_2005,dist_2010_2005,key_2005,sl_no_2010,dist_name_2010,samiti_name_2010,gp_2010,reservation_2010,name_2010,sex_2010,category_2010,gp_new_2010,dist_name_new_2010,samiti_name_new_2010,key_2010,dist_05_10,nuke_05_10,dist
1104,BANSW ARA,ARA THUNA,BHATAR,ST,LALEETP AL,NA,ST,bhatar,BANSWARA,ARA THUNA,BANSWARAARA THUNAbhatar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1105,BANSW ARA,ARA THUNA,ODA,ST,GAUTAM LAL,NA,ST,oda,BANSWARA,ARA THUNA,BANSWARAARA THUNAoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,BANSW ARA,ARA THUNA,KUWALIYA,ST (Woman),PARVATI URAF PARAS,NA,ST (Woman),kuwaliya,BANSWARA,ARA THUNA,BANSWARAARA THUNAkuwaliya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1107,BANSW ARA,ARA THUNA,MANDELP ADA,ST,KANHAIYALAL GARASIYA,NA,ST,mandelpada,BANSWARA,ARA THUNA,BANSWARAARA THUNAmandelpada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6,AJMER,ARAI,CHHOTA LAMBA,General,RAJNI,NA,OBC,chhota lamba,AJMER,ARAI,AJMERARAIchhota lamba,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20,AJMER,ARAI,DABRELA,OBC,DAYA SINGH,NA,OBC,dabrela,AJMER,ARAI,AJMERARAIdabrela,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8021,PRA T APGARH,ARNOD,AMBIRAM,ST (Woman),MANU WALA,NA,ST (Woman),ambiram,PRATAPGARH,ARNOD,PRATAPGARHARNODambiram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8047,PRA T APGARH,ARNOD,BHATT BHAMARIYA,ST,LAXMAN MEENA,NA,ST,bhatt bhamariya,PRATAPGARH,ARNOD,PRATAPGARHARNODbhatt bhamariya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2234,BHILWARA,ASIND,JAITGARH,General,SANWAR MAL GURJAR,NA,OBC,jaitgarh,BHILWARA,ASIND,BHILWARAASINDjaitgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2241,BHILWARA,ASIND,MOD KA NIMBAHEDA,ST,SHANKAR LAL BHIL,NA,ST,mod ka nimbaheda,BHILWARA,ASIND,BHILWARAASINDmod ka nimbaheda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4036,DUNGARPUR,ASPUR,NEP ALPURA,ST,SHANTA DEVI,NA,ST (Woman),nep alpura,DUNGARPUR,ASPUR,DUNGARPURASPURnep alpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
816,BANSW ARA,BAGIDORA,BAOODIYA,ST (Woman),SMT. ASHA DEVI,NA,ST (Woman),baoodiya,BANSWARA,BAGIDORA,BANSWARABAGIDORAbaoodiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
822,BANSW ARA,BAGIDORA,ITAUVA,ST,GATULAL,NA,ST,itauva,BANSWARA,BAGIDORA,BANSWARABAGIDORAitauva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835,BANSW ARA,BAGIDORA,VENELAP ADA,ST,PRABHULAL,NA,ST,venelapada,BANSWARA,BAGIDORA,BANSWARABAGIDORAvenelapada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
836,BANSW ARA,BAGIDORA,BANSALA,ST (Woman),SMT. PRAMILA,NA,ST (Woman),bansala,BANSWARA,BAGIDORA,BANSWARABAGIDORAbansala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
837,BANSW ARA,BAGIDORA,SOGPURA,ST,SOHANLAL HUVOR,NA,ST,sogpura,BANSWARA,BAGIDORA,BANSWARABAGIDORAsogpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
838,BANSW ARA,BAGIDORA,MANGLIYA DAIDA,ST,BAHADUR SINGH,NA,ST,mangliyadaida,BANSWARA,BAGIDORA,BANSWARABAGIDORAmangliyadaida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5843,JHALAWAR,BAKANI,KERALGAON,General,KANHAIYA LAL LODHA,NA,OBC,keralgaon,JHALAWAR,BAKANI,JHALAWARBAKANIkeralgaon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5853,JHALAWAR,BAKANI,RICHHVA,OBC,RAMNARAYAN,NA,OBC,richhva,JHALAWAR,BAKANI,JHALAWARBAKANIrichhva,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6401,JODHPUR,BALESAR,JALANDHAMAGAR,SC,JATU DEVI,NA,SC,jalandhamagar,JODHPUR,BALESAR,JODHPURBALESARjalandhamagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6402,JODHPUR,BALESAR,DEVNAGAR,OBC,BHANW ARARAM,NA,OBC,devnagar,JODHPUR,BALESAR,JODHPURBALESARdevnagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6403,JODHPUR,BALESAR,RAWALGARH,OBC (Woman),VIMLA DEVI,NA,OBC (Woman),rawalgarh,JODHPUR,BALESAR,JODHPURBALESARrawalgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6404,JODHPUR,BALESAR,HUNW A TNAGAR,SC (Woman),FULAN DEVI,NA,SC (Woman),hunw a tnagar,JODHPUR,BALESAR,JODHPURBALESARhunw a tnagar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6405,JODHPUR,BALESAR,ZIYABERI,OBC (Woman),SANGIT A,NA,OBC (Woman),ziyaberi,JODHPUR,BALESAR,JODHPURBALESARziyaberi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6406,JODHPUR,BALESAR,CHIDW AI,ST,BABURAM,NA,ST,chidw ai,JODHPUR,BALESAR,JODHPURBALESARchidw ai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6407,JODHPUR,BALESAR,KHONRI,OBC,POKARRAM,NA,OBC,khonri,JODHPUR,BALESAR,JODHPURBALESARkhonri,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1352,BARMER,BALOTRA,AAKDLI BAKSIRAM,General (Woman),KANCHAN KANWAR,NA,OBC,aakdli baksiram,BARMER,BALOTRA,BARMERBALOTRAaakdli baksiram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1375,BARMER,BALOTRA,MANDAPURA,ST,PREMPRAKASH,NA,ST,mandapur,BARMER,BALOTRA,BARMERBALOTRAmandapur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1377,BARMER,BALOTRA,BUDIVADA,SC (Woman),SANTOSH DEVI,NA,SC (Woman),budivada,BARMER,BALOTRA,BARMERBALOTRAbudivada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1378,BARMER,BALOTRA,KITPALA,SC,JETHA RAM,NA,SC,kitpala,BARMER,BALOTRA,BARMERBALOTRAkitpala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3607,DAUSA,BANDIKUI,ACHAYDI,General (Woman),MITHLESH MEENA,NA,ST (Woman),achaydi,DAUSA,BANDIKUI,DAUSABANDIKUIachaydi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3648,DAUSA,BANDIKUI,KHEDI,ST,KAJOD MAL MEENA,NA,ST,khedi,DAUSA,BANDIKUI,DAUSABANDIKUIkhedi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3649,DAUSA,BANDIKUI,KESARI SING PURA,General,BADRI PRASAD SAINI,NA,OBC,kesari sing pura,DAUSA,BANDIKUI,DAUSABANDIKUIkesari sing pura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3651,DAUSA,BANDIKUI,DVARPURA,OBC,VISHRAM KUMAR,NA,OBC,dvarpura,DAUSA,BANDIKUI,DAUSABANDIKUIdvarpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,ALWAR,BANSUR,Rasnali,SC (Woman),SEEMA,NA,SC (Woman),rasnali,ALWAR,BANSUR,ALWARBANSURrasnali,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
839,BANSW ARA,BANSW ARA,ABAPURA,ST,SATHAYNARAYAN MEENA,NA,ST,abapura,BANSWARA,BANSWARA,BANSWARABANSWARAabapura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
840,BANSW ARA,BANSW ARA,BADVI,ST (Woman),PREMA MAIDA,NA,ST (Woman),badvi,BANSWARA,BANSWARA,BANSWARABANSWARAbadvi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
841,BANSW ARA,BANSW ARA,BERVALA RAJIYA,ST,KANTILAL,NA,ST,bervala rajiya,BANSWARA,BANSWARA,BANSWARABANSWARAbervala rajiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
842,BANSW ARA,BANSW ARA,BHAPORE,ST,MONIT A,NA,ST (Woman),bhapore,BANSWARA,BANSWARA,BANSWARABANSWARAbhapore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
843,BANSW ARA,BANSW ARA,BOR KHABER,ST,CHAGANLAL,NA,ST,bor khaber,BANSWARA,BANSWARA,BANSWARABANSWARAbor khaber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
844,BANSW ARA,BANSW ARA,BOR KHEDA,ST,NATHULAL,NA,ST,bor kheda,BANSWARA,BANSWARA,BANSWARABANSWARAbor kheda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
845,BANSW ARA,BANSW ARA,BORIYA,ST (Woman),PAPITA,NA,ST (Woman),boriya,BANSWARA,BANSWARA,BANSWARABANSWARAboriya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846,BANSW ARA,BANSW ARA,CHACHAKOT A,ST (Woman),BHULI,NA,ST (Woman),chachakota,BANSWARA,BANSWARA,BANSWARABANSWARAchachakota,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,BANSW ARA,BANSW ARA,CHHAPRIYA,ST,VIJAYLAL,NA,ST,chhapriya,BANSWARA,BANSWARA,BANSWARABANSWARAchhapriya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
848,BANSW ARA,BANSW ARA,CHHOTI BEDRAIL,ST,RADHA,NA,ST (Woman),chhoti bedrail,BANSWARA,BANSWARA,BANSWARABANSWARAchhoti bedrail,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,BANSW ARA,BANSW ARA,DEVGARH,ST,LALITA,NA,ST,devgarh,BANSWARA,BANSWARA,BANSWARABANSWARAdevgarh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
850,BANSW ARA,BANSW ARA,GANAU,ST,GALAB,NA,ST (Woman),ganau,BANSWARA,BANSWARA,BANSWARABANSWARAganau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
851,BANSW ARA,BANSW ARA,JHERNIYA,ST,BAPULAL,NA,ST,jherniya,BANSWARA,BANSWARA,BANSWARABANSWARAjherniya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
852,BANSW ARA,BANSW ARA,JHUNPEL,ST (Woman),GEET A,NA,ST (Woman),jhunpel,BANSWARA,BANSWARA,BANSWARABANSWARAjhunpel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853,BANSW ARA,BANSW ARA,KADELIYA,ST,RAMA,NA,ST,kadeliya,BANSWARA,BANSWARA,BANSWARABANSWARAkadeliya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,BANSW ARA,BANSW ARA,KATIYOR,ST,NARAYAN,NA,ST,katiyor,BANSWARA,BANSWARA,BANSWARABANSWARAkatiyor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
855,BANSW ARA,BANSW ARA,KESERPURA,ST,LAXMI,NA,ST (Woman),keserpura,BANSWARA,BANSWARA,BANSWARABANSWARAkeserpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,BANSW ARA,BANSW ARA,KHEDABADLI PADA,ST,ISHWAR LAL,NA,ST,khedabadli pada,BANSWARA,BANSWARA,BANSWARABANSWARAkhedabadli pada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
857,BANSW ARA,BANSW ARA,KHERDABRA,ST,DINESH,NA,ST,kherdabra,BANSWARA,BANSWARA,BANSWARABANSWARAkherdabra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,BANSW ARA,BANSW ARA,KUNDL A,ST (Woman),PUJA DEVI,NA,ST (Woman),kundla,BANSWARA,BANSWARA,BANSWARABANSWARAkundla,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
859,BANSW ARA,BANSW ARA,LIMTHAN,ST,SHONLAL,NA,ST,limthan,BANSWARA,BANSWARA,BANSWARABANSWARAlimthan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
860,BANSW ARA,BANSW ARA,MAHESHPURA,ST (Woman),PARU,NA,ST (Woman),maheshpura,BANSWARA,BANSWARA,BANSWARABANSWARAmaheshpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
861,BANSW ARA,BANSW ARA,NALDA,ST,JAGMAL SINGH,NA,ST,nalda,BANSWARA,BANSWARA,BANSWARABANSWARAnalda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
862,BANSW ARA,BANSW ARA,NAVAGAON,ST (Woman),PARI,NA,ST (Woman),navagaon,BANSWARA,BANSWARA,BANSWARABANSWARAnavagaon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
863,BANSW ARA,BANSW ARA,NICHLA GHANTALA,ST,LAXMI,NA,ST (Woman),nichla ghantala,BANSWARA,BANSWARA,BANSWARABANSWARAnichla ghantala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864,BANSW ARA,BANSW ARA,P ADIKALAN,ST,NAGJI,NA,ST,padikalan,BANSWARA,BANSWARA,BANSWARABANSWARApadikalan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
865,BANSW ARA,BANSW ARA,SALIYA,ST,GANA,NA,ST,saliya,BANSWARA,BANSWARA,BANSWARABANSWARAsaliya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
866,BANSW ARA,BANSW ARA,SAMRIY A,ST,MANI,NA,ST (Woman),samriya,BANSWARA,BANSWARA,BANSWARABANSWARAsamriya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
867,BANSW ARA,BANSW ARA,SIY APUR,ST,KANKU,NA,ST (Woman),siyapur,BANSWARA,BANSWARA,BANSWARABANSWARAsiyapur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
868,BANSW ARA,BANSW ARA,SURVANIYA,ST,PRABHU,NA,ST,survaniya,BANSWARA,BANSWARA,BANSWARABANSWARAsurvaniya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
869,BANSW ARA,BANSW ARA,THIKRIYA,ST,NARENG,NA,ST,thikriya,BANSWARA,BANSWARA,BANSWARABANSWARAthikriya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
870,BANSW ARA,BANSW ARA,UPLA GHANTALA,ST (Woman),KALI,NA,ST (Woman),upla ghantala,BANSWARA,BANSWARA,BANSWARABANSWARAupla ghantala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,BANSW ARA,BANSW ARA,VIRPUR,ST (Woman),REKHA NINAMA,NA,ST (Woman),virpur,BANSWARA,BANSWARA,BANSWARABANSWARAvirpur,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
872,BANSW ARA,BANSW ARA,SAGALVADIYA,ST,LALITA,NA,ST (Woman),sagalvadiya,BANSWARA,BANSWARA,BANSWARABANSWARAsagalvadiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
873,BANSW ARA,BANSW ARA,LAXMANGARH JHARI,ST (Woman),KAMLA,NA,ST (Woman),laxmangarh jhari,BANSWARA,BANSWARA,BANSWARABANSWARAlaxmangarh jhari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
874,BANSW ARA,BANSW ARA,VAVA KHEDA,ST (Woman),GANGA,NA,ST (Woman),vavakheda,BANSWARA,BANSWARA,BANSWARABANSWARAvavakheda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6436,JODHPUR,BAP,NARAYANPURA,OBC (Woman),GANGA KUMARI,NA,OBC (Woman),narayanpura,JODHPUR,BAP,JODHPURBAPnarayanpura,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6438,JODHPUR,BAP,KHIRWA,SC (Woman),JASODA,NA,SC (Woman),khirwa,JODHPUR,BAP,JODHPURBAPkhirwa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6439,JODHPUR,BAP,SIHADA,SC (Woman),PEMPO,NA,SC (Woman),sihada,JODHPUR,BAP,JODHPURBAPsihada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6763,JODHPUR,BAPINI,BAPINI,General (Woman),LAXMI DEVI,NA,General (Woman),bapini,JODHPUR,BAPINI,JODHPURBAPINIbapini,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6764,JODHPUR,BAPINI,BEDU,General,MUKESH PANCHARIYA,NA,General,bedu,JODHPUR,BAPINI,JODHPURBAPINIbedu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6765,JODHPUR,BAPINI,JAKHAN,General,PRAKASH VYAS,NA,General,jakhan,JODHPUR,BAPINI,JODHPURBAPINIjakhan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6766,JODHPUR,BAPINI,MATODA,SC (Woman),KIRAN,NA,SC (Woman),matoda,JODHPUR,BAPINI,JODHPURBAPINImatoda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6767,JODHPUR,BAPINI,NIMBO KA TALAB,General (Woman),SANTOSH KANWAR,NA,General (Woman),nimbo ka talab,JODHPUR,BAPINI,JODHPURBAPINInimbo ka talab,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6768,JODHPUR,BAPINI,P ADASALA,General,DHOKAL RAM,NA,OBC,p adasala,JODHPUR,BAPINI,JODHPURBAPINIp adasala,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6769,JODHPUR,BAPINI,PUNASAR,General (Woman),DIMPLE,NA,General (Woman),punasar,JODHPUR,BAPINI,JODHPURBAPINIpunasar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6770,JODHPUR,BAPINI,RAYMALWADA,General,MANGA RAM,NA,OBC,raymalwada,JODHPUR,BAPINI,JODHPURBAPINIraymalwada,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
